pca_x,pca_y,cluster,segment_label,company,order_value
-1.0763,-0.2016,2,Price-Sensitive,Swiggy Instamart,161.0505
2.4478,0.1722,0,Loyal Customers,Blinkit,655.9044
1.7155,0.8617,0,Loyal Customers,Swiggy Instamart,1139.8569999999995
1.8364,-0.9851,0,Loyal Customers,Blinkit,169.95840000000004
0.4235,1.9107,3,Price-Sensitive,Swiggy Instamart,1136.83875
-0.65,0.9994,2,Price-Sensitive,Swiggy Instamart,695.30025
0.7203,-0.0059,0,Loyal Customers,Blinkit,821.5904
-0.1105,-0.1283,1,At-Risk,Zepto,810.553
-0.2226,-1.0502,1,At-Risk,Zepto,406.497
-1.3762,0.5514,2,Price-Sensitive,Swiggy Instamart,629.09025
0.0804,-0.8348,1,At-Risk,Swiggy Instamart,451.329
0.0137,-0.2482,1,At-Risk,Zepto,749.0805
1.5235,-0.4265,0,Loyal Customers,Swiggy Instamart,482.1145
0.7416,1.3813,3,Price-Sensitive,Zepto,714.51075
-1.7361,-1.5681,1,At-Risk,Blinkit,333.0796
-1.3661,1.2715,2,Price-Sensitive,Swiggy Instamart,1045.5915
-0.0043,-1.5709,1,At-Risk,Blinkit,85.9556
1.9927,0.5393,0,Loyal Customers,Blinkit,902.4452
-1.8706,-2.0495,1,At-Risk,Zepto,173.89050000000003
1.353,-0.3179,0,Loyal Customers,Swiggy Instamart,568.9205
0.3364,0.5777,3,Price-Sensitive,Swiggy Instamart,394.04775
0.732,-0.6829,0,Loyal Customers,Blinkit,486.12
-1.7009,1.383,2,Price-Sensitive,Blinkit,1175.1156
1.5591,0.447,3,Price-Sensitive,Blinkit,67.6512
0.7136,-0.4566,0,Loyal Customers,Zepto,510.201
-1.013,-1.1828,1,At-Risk,Swiggy Instamart,419.901
-2.2392,0.8018,2,Price-Sensitive,Zepto,943.677
-0.0964,1.8137,3,Price-Sensitive,Swiggy Instamart,1146.5385
1.036,0.9915,3,Price-Sensitive,Swiggy Instamart,503.976
2.6662,1.0559,0,Loyal Customers,Blinkit,1145.004
1.3842,0.395,0,Loyal Customers,Blinkit,965.034
-1.2263,-1.5708,1,At-Risk,Zepto,281.0325
-1.7104,-0.4911,2,Price-Sensitive,Zepto,92.4075
-0.6243,-0.3089,1,At-Risk,Swiggy Instamart,826.4275
-1.3515,-0.4923,2,Price-Sensitive,Zepto,50.0
-1.4663,-0.6721,1,At-Risk,Blinkit,808.0884000000001
0.6931,-0.2876,0,Loyal Customers,Zepto,663.354
0.7536,0.6021,3,Price-Sensitive,Zepto,305.12474999999995
1.1483,0.8472,0,Loyal Customers,Blinkit,1188.1404000000002
2.2168,0.3307,0,Loyal Customers,Swiggy Instamart,814.779
-0.8345,1.5918,2,Price-Sensitive,Swiggy Instamart,1151.62725
-0.6606,-0.4121,1,At-Risk,Swiggy Instamart,790.68
-0.767,-0.545,1,At-Risk,Blinkit,732.5408
0.313,3.1776,3,Price-Sensitive,Swiggy Instamart,1804.56075
-1.3754,-2.0523,1,At-Risk,Zepto,50.0
-0.6602,-0.6443,1,At-Risk,Zepto,641.7810000000001
-0.2302,-1.5179,1,At-Risk,Zepto,94.794
-1.7064,1.6184,2,Price-Sensitive,Blinkit,1332.2232
-1.7581,1.2832,2,Price-Sensitive,Swiggy Instamart,1146.7799999999995
-1.2991,0.2924,1,At-Risk,Blinkit,1360.0128000000002
2.3144,-0.2867,0,Loyal Customers,Zepto,422.6715
-1.0057,-0.3958,2,Price-Sensitive,Swiggy Instamart,50.0
0.9345,-1.1489,0,Loyal Customers,Swiggy Instamart,177.59449999999998
0.9056,0.5749,3,Price-Sensitive,Blinkit,280.35720000000003
0.3581,-0.9076,0,Loyal Customers,Blinkit,396.8244
-0.7561,-0.9578,1,At-Risk,Blinkit,580.5308
0.4784,-0.0641,0,Loyal Customers,Zepto,850.0295
-2.4256,1.7644,2,Price-Sensitive,Blinkit,1452.4062
-0.2508,-0.9671,1,At-Risk,Blinkit,461.4732000000001
-0.2904,-1.1059,1,At-Risk,Zepto,401.0705
0.4089,-1.4518,0,Loyal Customers,Zepto,50.0
-0.0897,-0.0244,2,Price-Sensitive,Zepto,65.727
-0.1542,-0.8622,1,At-Risk,Blinkit,490.9376
2.4376,1.5522,3,Price-Sensitive,Blinkit,625.5774
-0.465,-0.1705,2,Price-Sensitive,Blinkit,50.0
-0.126,0.8226,3,Price-Sensitive,Zepto,522.6007500000001
0.1008,2.1062,3,Price-Sensitive,Blinkit,1233.0984000000003
0.3649,2.314,3,Price-Sensitive,Swiggy Instamart,1318.93875
-0.4267,-0.8951,1,At-Risk,Swiggy Instamart,555.6085
0.8913,0.756,0,Loyal Customers,Swiggy Instamart,1286.467
-0.3225,0.9902,2,Price-Sensitive,Blinkit,707.3202000000001
2.6956,-0.888,0,Loyal Customers,Zepto,50.0
-0.3405,2.0381,3,Price-Sensitive,Zepto,1270.54875
1.0124,-0.3997,0,Loyal Customers,Swiggy Instamart,586.651
-0.2453,1.3676,3,Price-Sensitive,Swiggy Instamart,955.56375
0.7259,-0.8758,0,Loyal Customers,Blinkit,322.31360000000006
0.8282,2.7921,3,Price-Sensitive,Swiggy Instamart,1516.39575
0.5503,-0.8132,0,Loyal Customers,Blinkit,425.8952000000001
0.3185,-0.6035,0,Loyal Customers,Blinkit,581.4912
0.0839,1.5016,3,Price-Sensitive,Zepto,892.9335
-0.0932,-1.0785,1,At-Risk,Swiggy Instamart,425.32
0.0506,-0.1629,0,Loyal Customers,Swiggy Instamart,857.8079999999999
-0.2756,2.6302,3,Price-Sensitive,Zepto,1609.902
-0.6029,-0.6104,1,At-Risk,Blinkit,640.1776000000001
-0.1174,0.819,3,Price-Sensitive,Zepto,540.225
-1.3868,0.7819,2,Price-Sensitive,Blinkit,792.1800000000001
0.9422,-0.5588,0,Loyal Customers,Blinkit,495.4716
-0.412,-1.0853,1,At-Risk,Swiggy Instamart,450.34
-0.979,-1.5643,1,At-Risk,Swiggy Instamart,304.3475
2.568,-0.075,0,Loyal Customers,Blinkit,449.018
-0.944,0.1031,1,At-Risk,Swiggy Instamart,1147.677
-1.1739,-0.3311,1,At-Risk,Zepto,950.4135
-0.8381,-1.284,1,At-Risk,Zepto,364.39200000000005
-1.7758,-0.8157,1,At-Risk,Zepto,733.32
1.9154,-1.0453,0,Loyal Customers,Blinkit,123.03240000000002
-1.0988,-0.4831,1,At-Risk,Blinkit,888.6780000000001
-1.4803,-1.1587,1,At-Risk,Zepto,479.054
2.1701,-0.0061,0,Loyal Customers,Blinkit,590.3496
-1.7021,-0.9284,1,At-Risk,Swiggy Instamart,687.542
-0.1673,0.4758,3,Price-Sensitive,Zepto,319.26825
-1.059,-0.342,2,Price-Sensitive,Zepto,50.0
1.2948,1.9499,3,Price-Sensitive,Blinkit,958.9068
2.6157,1.0238,3,Price-Sensitive,Swiggy Instamart,279.33299999999986
-0.1036,1.5144,3,Price-Sensitive,Zepto,977.13
1.6759,0.9991,3,Price-Sensitive,Blinkit,360.8352
0.7801,-1.4051,0,Loyal Customers,Swiggy Instamart,50.0
1.3615,-0.0962,0,Loyal Customers,Blinkit,660.0204
-0.3682,-1.1748,1,At-Risk,Zepto,387.3155
0.4331,-0.2258,0,Loyal Customers,Swiggy Instamart,741.5344999999999
1.6841,-0.3948,0,Loyal Customers,Blinkit,460.3284
-1.0841,0.1539,2,Price-Sensitive,Zepto,357.25725000000006
-0.0781,0.4673,1,At-Risk,Swiggy Instamart,1267.722
-0.9723,-1.8357,1,At-Risk,Zepto,50.0
0.651,-0.2139,0,Loyal Customers,Swiggy Instamart,629.8464999999999
-2.4118,0.2307,2,Price-Sensitive,Zepto,675.5415
1.5816,0.6653,3,Price-Sensitive,Blinkit,178.0704
1.1839,2.0216,3,Price-Sensitive,Swiggy Instamart,1072.91025
-1.9169,-1.2526,1,At-Risk,Zepto,587.8320000000001
-0.7416,-0.4976,1,At-Risk,Swiggy Instamart,836.924
1.183,-0.8407,0,Loyal Customers,Zepto,239.4605
-0.2871,1.0272,2,Price-Sensitive,Blinkit,790.7670000000002
0.3504,1.2177,3,Price-Sensitive,Zepto,726.8085000000001
1.4709,-0.6258,0,Loyal Customers,Blinkit,366.906
1.1946,-0.5517,0,Loyal Customers,Blinkit,407.7756
-0.3166,-1.2669,1,At-Risk,Blinkit,314.4528
-1.8965,-1.316,1,At-Risk,Zepto,501.244
0.1915,-0.3908,1,At-Risk,Zepto,670.6245000000001
-0.2464,1.7858,3,Price-Sensitive,Zepto,1098.79875
0.7307,-1.4758,1,At-Risk,Blinkit,50.0
-1.7548,-1.8165,1,At-Risk,Zepto,214.06500000000003
1.083,-0.6924,0,Loyal Customers,Blinkit,359.68320000000006
2.1817,0.7,3,Price-Sensitive,Blinkit,111.47220000000002
0.9843,1.2937,3,Price-Sensitive,Blinkit,709.1388000000001
2.0123,-0.5561,0,Loyal Customers,Blinkit,285.8544
-2.1997,0.4338,2,Price-Sensitive,Zepto,750.18825
-0.1419,1.2885,3,Price-Sensitive,Swiggy Instamart,821.1690000000001
-0.2334,2.4991,3,Price-Sensitive,Blinkit,1609.7778000000003
-1.0033,-1.3762,1,At-Risk,Zepto,311.10450000000003
-0.601,0.5565,2,Price-Sensitive,Blinkit,534.8592000000001
-0.711,-1.4671,1,At-Risk,Zepto,247.4615
-2.6146,0.8531,2,Price-Sensitive,Zepto,1033.69725
-2.7664,1.3296,2,Price-Sensitive,Zepto,1298.28825
1.5974,1.0484,3,Price-Sensitive,Zepto,449.5905
-1.0821,-1.0274,1,At-Risk,Zepto,563.3355
-1.8951,0.6888,2,Price-Sensitive,Zepto,782.8620000000001
-2.267,0.333,2,Price-Sensitive,Zepto,674.9692500000001
0.061,-0.4949,1,At-Risk,Swiggy Instamart,670.688
2.4096,-0.4785,0,Loyal Customers,Swiggy Instamart,334.8265
0.7014,1.72,3,Price-Sensitive,Blinkit,1010.8962
0.1067,-0.4194,0,Loyal Customers,Swiggy Instamart,740.9069999999999
0.1244,-0.4697,0,Loyal Customers,Blinkit,561.4888000000001
-0.5991,-0.2274,2,Price-Sensitive,Zepto,50.0
2.9612,-0.6044,0,Loyal Customers,Blinkit,115.91520000000004
1.3786,-0.0184,0,Loyal Customers,Blinkit,654.2544
-0.1958,0.0903,0,Loyal Customers,Swiggy Instamart,1083.1045
-1.5983,-1.5758,1,At-Risk,Zepto,364.896
-0.5168,-1.359,1,At-Risk,Zepto,249.3345
0.3228,-0.6687,0,Loyal Customers,Blinkit,533.9756
-0.7781,-1.5676,1,At-Risk,Blinkit,274.97880000000004
-0.5123,1.6353,2,Price-Sensitive,Swiggy Instamart,1142.688
-0.7332,-0.2529,1,At-Risk,Zepto,877.191
-0.7243,-0.1946,2,Price-Sensitive,Zepto,150.39975
0.1039,1.9869,3,Price-Sensitive,Blinkit,1186.0038
0.4888,-1.3405,0,Loyal Customers,Blinkit,83.4624
-1.2562,-1.6006,1,At-Risk,Zepto,218.423
-0.6026,-0.7775,1,At-Risk,Blinkit,610.6644
-1.4802,0.2891,2,Price-Sensitive,Zepto,481.00125
1.1959,0.9868,3,Price-Sensitive,Swiggy Instamart,469.1655
0.6676,3.2444,3,Price-Sensitive,Blinkit,1787.8944
1.1768,-0.2584,0,Loyal Customers,Blinkit,612.9552000000001
0.8253,-0.1694,0,Loyal Customers,Blinkit,750.3212
1.7152,-1.197,0,Loyal Customers,Swiggy Instamart,50.0
-0.8428,-0.5689,1,At-Risk,Zepto,782.8800000000001
0.0662,0.8153,0,Loyal Customers,Swiggy Instamart,1409.5435
1.1597,-0.0613,0,Loyal Customers,Zepto,706.5889999999999
-1.3053,-0.1406,2,Price-Sensitive,Zepto,271.57725
-0.2734,-0.3568,1,At-Risk,Swiggy Instamart,818.2275
-1.1806,-1.3297,1,At-Risk,Zepto,397.824
-1.4061,-0.4625,2,Price-Sensitive,Zepto,50.0
0.9977,-1.2748,0,Loyal Customers,Swiggy Instamart,50.0
-2.5767,1.1766,2,Price-Sensitive,Zepto,1185.67575
-1.6746,-0.5435,1,At-Risk,Blinkit,926.424
2.4854,-0.5563,0,Loyal Customers,Blinkit,230.5124
-2.2436,1.5985,2,Price-Sensitive,Zepto,1419.88125
-1.6903,1.2502,2,Price-Sensitive,Blinkit,1032.9396000000002
-0.3462,-0.2457,2,Price-Sensitive,Blinkit,50.0
-1.4911,-1.3096,1,At-Risk,Zepto,461.607
0.0641,-0.6244,1,At-Risk,Blinkit,561.8720000000001
-0.6278,-0.1683,2,Price-Sensitive,Blinkit,154.548
-2.084,-0.1575,1,At-Risk,Zepto,1175.1765
-0.9329,-0.9007,1,At-Risk,Blinkit,613.9236
-1.7208,-0.5346,1,At-Risk,Zepto,965.596
1.1846,-0.6704,0,Loyal Customers,Swiggy Instamart,355.22349999999994
0.339,0.1133,0,Loyal Customers,Blinkit,881.1148
-1.2753,-1.2513,1,At-Risk,Zepto,492.051
-1.3415,-1.596,1,At-Risk,Zepto,337.09200000000004
0.3376,1.3306,3,Price-Sensitive,Swiggy Instamart,769.42125
-1.9298,0.4753,2,Price-Sensitive,Blinkit,749.1852
0.8652,-0.2724,0,Loyal Customers,Blinkit,624.1764000000001
-1.0205,-1.1874,1,At-Risk,Zepto,470.778
-2.4156,0.3703,2,Price-Sensitive,Zepto,724.70475
1.4539,1.7879,3,Price-Sensitive,Blinkit,804.5406
0.9956,0.6526,0,Loyal Customers,Swiggy Instamart,1153.9305
0.9039,-1.2932,0,Loyal Customers,Zepto,50.0
0.0434,-0.2655,3,Price-Sensitive,Zepto,50.0
1.5965,0.3361,3,Price-Sensitive,Swiggy Instamart,50.0
-1.1779,1.3777,2,Price-Sensitive,Blinkit,1050.6347999999998
-0.5842,-0.3439,1,At-Risk,Swiggy Instamart,834.2099999999999
1.5851,2.5444,3,Price-Sensitive,Zepto,1254.069
-0.8262,-0.8838,1,At-Risk,Blinkit,581.0292000000001
2.4506,-0.6383,0,Loyal Customers,Blinkit,213.4268
-1.7618,-0.6135,2,Price-Sensitive,Zepto,50.0
-0.4522,1.337,3,Price-Sensitive,Zepto,881.559
-0.8487,-0.4829,2,Price-Sensitive,Swiggy Instamart,50.0
1.6666,-1.1126,0,Loyal Customers,Blinkit,54.1728
1.231,1.8697,3,Price-Sensitive,Blinkit,982.692
1.1666,-0.1497,0,Loyal Customers,Zepto,637.8555
1.7611,0.1326,0,Loyal Customers,Blinkit,805.8192
0.0309,0.7266,3,Price-Sensitive,Swiggy Instamart,534.405
1.7489,0.4588,0,Loyal Customers,Swiggy Instamart,915.592
1.3145,-0.8991,0,Loyal Customers,Swiggy Instamart,354.4669999999999
2.5477,-0.9532,0,Loyal Customers,Swiggy Instamart,62.067999999999984
-1.394,-0.2275,2,Price-Sensitive,Blinkit,245.4786
-1.4263,-0.2622,1,At-Risk,Zepto,1029.8775
-0.0544,-1.2295,1,At-Risk,Blinkit,265.8936
-1.3899,1.0814,2,Price-Sensitive,Zepto,946.53975
1.2918,0.2906,3,Price-Sensitive,Swiggy Instamart,50.0
-0.9824,-0.0428,1,At-Risk,Zepto,1154.322
1.5267,1.4411,3,Price-Sensitive,Swiggy Instamart,711.59175
1.629,-0.2849,0,Loyal Customers,Blinkit,506.6496
0.222,-1.0142,1,At-Risk,Blinkit,323.81480000000005
0.6611,-1.3772,0,Loyal Customers,Zepto,50.0
0.9162,-1.3862,0,Loyal Customers,Swiggy Instamart,50.0
0.9377,0.3533,0,Loyal Customers,Blinkit,1014.606
0.2257,-1.1486,1,At-Risk,Zepto,224.59500000000003
0.976,-0.4568,0,Loyal Customers,Zepto,494.2935000000001
-1.0541,0.9765,2,Price-Sensitive,Zepto,812.28375
-1.0332,-0.6598,1,At-Risk,Blinkit,742.8132
-1.8521,-0.2563,2,Price-Sensitive,Zepto,277.53075
-1.582,-2.0451,1,At-Risk,Blinkit,50.0
2.1217,1.2712,3,Price-Sensitive,Swiggy Instamart,496.737
0.0356,1.4023,3,Price-Sensitive,Zepto,821.04375
1.5929,-0.8161,0,Loyal Customers,Swiggy Instamart,247.365
0.0095,-0.9762,1,At-Risk,Swiggy Instamart,391.713
-1.1333,-0.3554,2,Price-Sensitive,Zepto,50.0
2.0208,0.1962,0,Loyal Customers,Swiggy Instamart,790.6099999999999
-2.1129,2.2522,2,Price-Sensitive,Swiggy Instamart,1790.5499999999995
-1.6603,-0.7947,1,At-Risk,Zepto,796.6034999999999
-0.2273,-0.8495,1,At-Risk,Zepto,521.2850000000001
0.5628,-0.3887,0,Loyal Customers,Blinkit,687.9156000000002
-2.7591,0.9414,2,Price-Sensitive,Zepto,1076.27625
0.2511,-0.8199,0,Loyal Customers,Zepto,465.066
-0.1593,0.1203,2,Price-Sensitive,Zepto,165.61125
1.4064,0.1123,0,Loyal Customers,Blinkit,790.86
1.663,-0.1112,0,Loyal Customers,Swiggy Instamart,666.0685
-1.3189,0.248,2,Price-Sensitive,Blinkit,490.6146
1.66,0.5287,3,Price-Sensitive,Swiggy Instamart,158.70374999999996
-0.6847,1.4358,2,Price-Sensitive,Blinkit,984.4416
-0.8302,-0.8316,1,At-Risk,Swiggy Instamart,677.1659999999999
-0.0881,1.1807,3,Price-Sensitive,Swiggy Instamart,844.10025
2.3231,-0.0796,0,Loyal Customers,Zepto,511.4175
-1.1796,0.113,2,Price-Sensitive,Swiggy Instamart,368.391
-0.0154,-1.2964,1,At-Risk,Zepto,148.44400000000002
0.2651,1.6575,3,Price-Sensitive,Blinkit,959.8824
0.6283,-0.0722,0,Loyal Customers,Swiggy Instamart,751.2810000000001
2.1407,0.6028,0,Loyal Customers,Blinkit,948.2064
-0.7038,-1.479,1,At-Risk,Swiggy Instamart,258.359
1.8073,1.0299,3,Price-Sensitive,Swiggy Instamart,377.298
2.788,-0.9071,0,Loyal Customers,Swiggy Instamart,50.0
-0.4883,-1.6282,1,At-Risk,Zepto,119.79200000000002
-0.2247,1.2221,2,Price-Sensitive,Swiggy Instamart,839.8739999999999
1.5976,-0.7417,0,Loyal Customers,Swiggy Instamart,275.245
0.4305,-1.385,0,Loyal Customers,Swiggy Instamart,50.0
-2.5378,1.0073,2,Price-Sensitive,Zepto,1102.09875
0.6809,-0.6399,0,Loyal Customers,Blinkit,453.0708
-0.9357,2.3071,2,Price-Sensitive,Swiggy Instamart,1513.04925
2.0932,-0.6227,0,Loyal Customers,Blinkit,275.4108
1.0247,-1.3835,0,Loyal Customers,Swiggy Instamart,50.0
2.0312,0.5009,3,Price-Sensitive,Swiggy Instamart,95.136
-1.5573,1.3906,2,Price-Sensitive,Zepto,1135.9807500000002
-0.076,0.7746,3,Price-Sensitive,Swiggy Instamart,569.1869999999999
0.1472,1.7938,3,Price-Sensitive,Zepto,1069.28325
-1.1949,-1.5358,1,At-Risk,Blinkit,334.4112
3.2421,0.9827,3,Price-Sensitive,Swiggy Instamart,125.256
2.9525,-0.7944,0,Loyal Customers,Swiggy Instamart,50.0
0.2325,1.0994,3,Price-Sensitive,Blinkit,655.4802
-0.041,-0.7643,1,At-Risk,Swiggy Instamart,568.606
1.3901,-0.3115,0,Loyal Customers,Swiggy Instamart,574.134
-0.2273,-1.1058,1,At-Risk,Zepto,379.953
2.1326,-0.6037,0,Loyal Customers,Zepto,263.0715
-1.5192,0.341,2,Price-Sensitive,Blinkit,580.527
-1.316,-0.1872,1,At-Risk,Zepto,1051.077
0.7036,0.5101,0,Loyal Customers,Swiggy Instamart,1079.266
2.1173,-0.033,0,Loyal Customers,Blinkit,558.4356000000001
-0.3267,-0.1335,1,At-Risk,Blinkit,934.9248
1.5024,-0.9258,0,Loyal Customers,Blinkit,146.0052
0.9366,0.5271,3,Price-Sensitive,Swiggy Instamart,319.37250000000006
-0.4215,1.7469,3,Price-Sensitive,Blinkit,1095.0018
-0.1915,-0.4717,1,At-Risk,Blinkit,706.59
1.0101,-0.4769,0,Loyal Customers,Blinkit,468.504
2.846,2.7326,3,Price-Sensitive,Blinkit,1166.4630000000002
0.2266,-0.9213,1,At-Risk,Blinkit,387.24480000000005
-1.5747,0.604,2,Price-Sensitive,Blinkit,691.8810000000001
0.8929,-1.1018,0,Loyal Customers,Swiggy Instamart,290.33149999999995
-1.9044,-1.3065,1,At-Risk,Zepto,586.28
0.9112,-1.0882,0,Loyal Customers,Zepto,165.123
-0.1199,2.2059,3,Price-Sensitive,Zepto,1349.9325
-0.3138,-0.9661,1,At-Risk,Blinkit,502.3404000000001
-0.0155,2.5945,3,Price-Sensitive,Swiggy Instamart,1554.8324999999998
-0.0906,1.0539,3,Price-Sensitive,Blinkit,715.878
0.8239,0.0171,0,Loyal Customers,Swiggy Instamart,820.6479999999999
0.5846,0.0285,0,Loyal Customers,Zepto,839.9895
1.2223,-0.2728,0,Loyal Customers,Zepto,593.0820000000001
-0.1581,-0.2938,1,At-Risk,Zepto,822.0255
-0.3572,-0.8583,1,At-Risk,Swiggy Instamart,575.2315
-1.7414,1.5939,2,Price-Sensitive,Zepto,1253.1645
0.3262,1.6135,3,Price-Sensitive,Zepto,862.5015
-0.8409,-0.5817,1,At-Risk,Blinkit,808.2396000000001
0.9495,0.4087,3,Price-Sensitive,Zepto,189.6015
1.31,-1.2243,0,Loyal Customers,Swiggy Instamart,50.0
0.2643,1.1665,3,Price-Sensitive,Swiggy Instamart,729.882
-1.1622,0.2644,2,Price-Sensitive,Zepto,416.8395
1.9072,-1.1336,0,Loyal Customers,Swiggy Instamart,50.0
-0.04,-0.9075,1,At-Risk,Blinkit,504.1668
-1.4027,-1.1305,1,At-Risk,Zepto,535.758
-0.1478,-0.9147,1,At-Risk,Zepto,434.1225
1.2747,-1.3002,0,Loyal Customers,Zepto,50.0
-1.1135,-0.4241,1,At-Risk,Blinkit,876.1476000000001
0.0744,-0.4064,0,Loyal Customers,Zepto,660.303
0.4892,1.4613,3,Price-Sensitive,Blinkit,834.303
0.4775,-1.1387,0,Loyal Customers,Zepto,199.4385
-0.9698,1.8842,2,Price-Sensitive,Blinkit,1368.09
1.7237,0.6195,3,Price-Sensitive,Zepto,186.597
0.0034,-1.6753,1,At-Risk,Blinkit,50.0
-1.1103,0.5781,2,Price-Sensitive,Zepto,681.6667500000001
0.2579,0.6297,3,Price-Sensitive,Swiggy Instamart,397.3732499999999
-0.8353,-1.3186,1,At-Risk,Blinkit,300.70120000000003
-1.3478,0.0951,2,Price-Sensitive,Swiggy Instamart,461.0925
-0.2201,-0.2067,2,Price-Sensitive,Blinkit,50.0
1.9226,-0.7207,0,Loyal Customers,Swiggy Instamart,271.7105
2.2082,-1.03,0,Loyal Customers,Blinkit,50.0
-0.4852,-1.6681,1,At-Risk,Blinkit,103.872
0.9349,-0.2505,0,Loyal Customers,Zepto,591.591
0.735,-0.6834,0,Loyal Customers,Blinkit,462.0336
0.4679,1.0522,3,Price-Sensitive,Blinkit,595.3368
-1.5859,-1.6488,1,At-Risk,Zepto,240.34500000000003
-1.0114,-0.3761,2,Price-Sensitive,Swiggy Instamart,50.0
-2.1893,-0.5729,1,At-Risk,Zepto,1021.9755
1.2052,-1.1496,0,Loyal Customers,Swiggy Instamart,146.1205
-0.2287,-0.9484,1,At-Risk,Blinkit,398.3008
3.3681,-0.1879,0,Loyal Customers,Blinkit,281.4252
-0.8615,1.7944,2,Price-Sensitive,Zepto,1223.217
1.3565,1.4693,3,Price-Sensitive,Blinkit,697.4424
-1.2069,-1.3631,1,At-Risk,Blinkit,441.0408
-1.9596,2.2069,2,Price-Sensitive,Swiggy Instamart,1739.31975
3.0029,0.0778,0,Loyal Customers,Swiggy Instamart,552.0369999999999
-0.3644,-0.7484,1,At-Risk,Swiggy Instamart,628.0
-0.7319,-0.3151,2,Price-Sensitive,Swiggy Instamart,50.0
-1.5601,-1.3733,1,At-Risk,Zepto,398.74300000000005
-1.5274,-0.0755,2,Price-Sensitive,Zepto,298.58850000000007
0.307,-0.6499,1,At-Risk,Blinkit,489.44520000000006
-0.3813,-0.8457,1,At-Risk,Zepto,487.7985
0.6321,1.9212,3,Price-Sensitive,Blinkit,1071.0012000000002
-1.3031,-1.3132,1,At-Risk,Blinkit,472.0692
-1.5952,-0.5499,2,Price-Sensitive,Zepto,50.0
-0.6832,0.2065,2,Price-Sensitive,Zepto,382.90125000000006
2.4201,0.2945,0,Loyal Customers,Swiggy Instamart,751.0675
1.4172,-1.2502,0,Loyal Customers,Blinkit,50.0
-0.8006,-0.4387,2,Price-Sensitive,Zepto,50.0
0.1757,2.438,3,Price-Sensitive,Blinkit,1394.3466
-0.7024,-0.2505,1,At-Risk,Zepto,902.7605
-0.6896,-0.9021,1,At-Risk,Swiggy Instamart,550.9075
0.9266,-1.0441,0,Loyal Customers,Zepto,219.227
-0.5364,1.962,3,Price-Sensitive,Zepto,1215.30975
-1.0798,0.0428,2,Price-Sensitive,Zepto,294.5565
-2.0079,-0.695,1,At-Risk,Blinkit,890.0788000000001
-1.6627,-0.6073,1,At-Risk,Zepto,917.2755
-0.9556,0.9968,2,Price-Sensitive,Blinkit,848.8800000000001
1.05,-0.2016,0,Loyal Customers,Zepto,682.0275
-0.0976,1.4141,2,Price-Sensitive,Zepto,959.8275
0.8304,1.9177,3,Price-Sensitive,Blinkit,1007.5266
-0.3796,-0.7055,1,At-Risk,Swiggy Instamart,643.7724999999999
0.4789,-1.5777,0,Loyal Customers,Zepto,77.69400000000002
-1.9695,1.4211,2,Price-Sensitive,Swiggy Instamart,1211.817
0.0969,-0.1912,0,Loyal Customers,Blinkit,812.6244
-1.2469,0.0695,2,Price-Sensitive,Blinkit,402.0678
1.3108,-0.3933,0,Loyal Customers,Zepto,478.46850000000006
-1.2469,1.1326,2,Price-Sensitive,Zepto,912.8625
1.2103,2.5401,3,Price-Sensitive,Swiggy Instamart,1377.37275
0.5728,-0.4597,0,Loyal Customers,Zepto,534.1115
0.0945,0.4358,0,Loyal Customers,Swiggy Instamart,1160.2695
-0.1866,-1.0524,1,At-Risk,Swiggy Instamart,368.1265
-0.6499,-1.3171,1,At-Risk,Zepto,276.6495
0.9872,-0.6717,0,Loyal Customers,Blinkit,424.5888000000001
0.6354,1.3745,3,Price-Sensitive,Zepto,777.1432500000001
-0.5829,-0.8648,1,At-Risk,Zepto,514.0540000000001
-0.8731,-0.6151,1,At-Risk,Swiggy Instamart,741.786
-2.2742,1.4501,2,Price-Sensitive,Zepto,1300.80825
0.086,-0.8115,1,At-Risk,Zepto,511.89
1.8067,0.4472,3,Price-Sensitive,Swiggy Instamart,50.0
1.2562,-0.6516,0,Loyal Customers,Blinkit,376.9644
0.3186,-1.6559,1,At-Risk,Blinkit,50.0
0.1592,-0.7769,1,At-Risk,Blinkit,476.2044
-0.273,-1.7505,1,At-Risk,Zepto,50.0
1.446,-0.4095,0,Loyal Customers,Blinkit,452.56320000000005
0.6215,-1.3645,0,Loyal Customers,Zepto,50.0
-0.4727,1.7943,2,Price-Sensitive,Swiggy Instamart,1193.493
2.1473,-0.3763,0,Loyal Customers,Swiggy Instamart,432.5174999999999
2.1771,0.6442,3,Price-Sensitive,Blinkit,151.1742
0.3414,-0.2895,0,Loyal Customers,Blinkit,688.5184
1.6025,-0.8465,0,Loyal Customers,Swiggy Instamart,225.883
0.9146,0.6971,3,Price-Sensitive,Swiggy Instamart,358.7865
1.8694,-0.9656,0,Loyal Customers,Swiggy Instamart,50.0
0.1955,-0.0923,3,Price-Sensitive,Swiggy Instamart,50.0
-0.5957,-0.0915,1,At-Risk,Zepto,990.5505
-0.3095,-1.3109,1,At-Risk,Swiggy Instamart,276.19949999999994
-0.9039,-1.2916,1,At-Risk,Zepto,324.2715
-1.9413,0.7847,2,Price-Sensitive,Zepto,845.5545000000002
1.7311,-0.0057,0,Loyal Customers,Blinkit,623.4192
1.7586,-0.3327,0,Loyal Customers,Blinkit,509.49
-1.7716,1.2663,2,Price-Sensitive,Swiggy Instamart,1172.12025
